atomic_number,energy,f1,f2
"28",852.6,-16.5847,2.13581
"28",852.8,-16.5694,17.1612
"28",865.274,6.89208,16.82
"28",879.269,10.6978,16.4508
"28",893.491,12.9007,16.0897
"28",907.943,14.4482,15.7365
"28",922.628,15.6208,15.3911
"28",937.551,16.5503,15.0686
"28",952.715,17.2837,14.7422
"28",968.124,17.7758,14.4139
"28",983.783,18.0717,14.2733
"28",999.695,18.1198,14.5442
"28",1015.86,19.1887,15.2836
"28",1032.29,20.4147,14.9622
"28",1048.99,21.0748,14.6335
"28",1065.96,21.6619,14.3064
"28",1083.2,22.1779,13.9864
"28",1100.72,22.6378,13.6735
"28",1118.52,23.0529,13.3675
"28",1136.61,23.4306,13.0684
"28",1155,23.7764,12.776
"28",1173.68,24.0946,12.4902
"28",1192.66,24.3887,12.2108
"28",1211.95,24.6617,11.9376
"28",1231.55,24.9164,11.6705
"28",1251.47,25.1548,11.4073
"28",1271.72,25.3771,11.1477
"28",1292.29,25.583,10.8913
"28",1313.19,25.7736,10.6408
"28",1334.43,25.9511,10.396
"28",1356.01,26.1167,10.1568
"28",1377.94,26.2716,9.92318
"28",1400.23,26.4168,9.69489
"28",1422.88,26.5534,9.47183
"28",1445.89,26.6824,9.25396
"28",1469.28,26.8062,9.03977
"28",1493.04,26.9235,8.82853
"28",1517.19,27.0337,8.6141
"28",1541.73,27.1321,8.40382
"28",1566.67,27.2219,8.19876
"28",1592.01,27.3047,7.99863
"28",1617.76,27.3809,7.80334
"28",1643.92,27.4513,7.61278
"28",1670.51,27.5164,7.42691
"28",1697.53,27.5768,7.24564
"28",1724.99,27.634,7.06889
"28",1752.89,27.6875,6.89317
"28",1781.24,27.7356,6.72078
"28",1810.05,27.778,6.55195
"28",1839.32,27.8161,6.38739
"28",1869.07,27.8503,6.22694
"28",1899.3,27.8808,6.07048
"28",1930.02,27.9082,5.91807
"28",1961.24,27.9323,5.76947
"28",1992.96,27.9538,5.62449
"28",2025.2,27.9735,5.48525
"28",2057.95,27.9917,5.34614
"28",2091.24,28.0074,5.21021
"28",2125.06,28.0198,5.07749
"28",2159.43,28.0301,4.94801
"28",2194.36,28.0381,4.82139
"28",2229.85,28.0443,4.69811
"28",2265.92,28.0487,4.57759
"28",2302.57,28.0512,4.45991
"28",2339.81,28.052,4.34528
"28",2377.66,28.0512,4.23335
"28",2416.11,28.0492,4.12431
"28",2455.19,28.0457,4.01774
"28",2494.9,28.0409,3.91381
"28",2535.26,28.0351,3.81264
"28",2576.26,28.028,3.71371
"28",2617.93,28.0198,3.61737
"28",2660.27,28.0107,3.52337
"28",2703.3,28.0006,3.43174
"28",2747.03,27.9897,3.34237
"28",2791.46,27.978,3.25525
"28",2836.61,27.9654,3.17028
"28",2882.49,27.9522,3.08748
"28",2929.11,27.9383,3.00673
"28",2976.48,27.9237,2.92803
"28",3024.63,27.9086,2.85132
"28",3073.55,27.8929,2.77654
"28",3123.26,27.8767,2.70362
"28",3173.78,27.86,2.63256
"28",3225.11,27.8428,2.56329
"28",3277.27,27.8251,2.49582
"28",3330.28,27.8071,2.43004
"28",3384.15,27.7887,2.36592
"28",3438.88,27.7699,2.30341
"28",3494.5,27.7507,2.24255
"28",3551.02,27.7313,2.18319
"28",3608.46,27.7115,2.12538
"28",3666.82,27.6914,2.06903
"28",3726.13,27.671,2.0141
"28",3786.4,27.6503,1.9606
"28",3847.64,27.6293,1.90848
"28",3909.87,27.6081,1.85767
"28",3973.11,27.5866,1.80819
"28",4037.38,27.5648,1.75993
"28",4102.68,27.5427,1.71294
"28",4169.03,27.5203,1.66712
"28",4236.46,27.4977,1.62253
"28",4304.98,27.4748,1.57905
"28",4374.62,27.4516,1.53665
"28",4445.37,27.4281,1.4954
"28",4517.27,27.4043,1.45514
"28",4590.33,27.3801,1.41597
"28",4664.58,27.3555,1.37776
"28",4740.03,27.3305,1.34054
"28",4816.69,27.3052,1.30428
"28",4894.6,27.2794,1.26897
"28",4973.77,27.2531,1.23452
"28",5054.21,27.2262,1.20094
"28",5135.96,27.1988,1.16828
"28",5219.03,27.1708,1.13642
"28",5303.44,27.1421,1.10536
"28",5389.22,27.1127,1.07511
"28",5476.39,27.0824,1.0456
"28",5564.97,27.0512,1.01693
"28",5654.98,27.019,0.988877
"28",5746.44,26.9857,0.961612
"28",5839.39,26.9511,0.935044
"28",5933.83,26.9152,0.90913
"28",6029.81,26.8777,0.883844
"28",6127.33,26.8384,0.859254
"28",6226.44,26.7972,0.83524
"28",6327.15,26.7536,0.811858
"28",6429.48,26.7075,0.789069
"28",6533.48,26.6584,0.766841
"28",6639.15,26.6058,0.745185
"28",6746.54,26.5492,0.724075
"28",6855.65,26.4878,0.703492
"28",6966.54,26.4206,0.683436
"28",7079.22,26.3466,0.663872
"28",7193.72,26.2639,0.644803
"28",7310.07,26.1706,0.626209
"28",7428.31,26.0635,0.608093
"28",7548.45,25.9382,0.590415
"28",7670.54,25.7876,0.573185
"28",7794.61,25.6001,0.556386
"28",7920.68,25.3543,0.540007
"28",8048.79,25.003,0.524024
"28",8178.98,24.4098,0.508444
"28",8311.26,22.3857,0.493285
"28",8332.7,16.7028,0.490893
"28",8332.9,16.7033,3.83905
"28",8445.69,24.2527,3.76427
"28",8582.29,25.1541,3.67693
"28",8721.11,25.6675,3.59086
"28",8862.16,26.0303,3.50611
"28",9005.5,26.3112,3.42271
"28",9151.16,26.5399,3.34062
"28",9299.17,26.7321,3.25979
"28",9449.58,26.8971,3.18038
"28",9602.42,27.041,3.10241
"28",9757.73,27.1679,3.02575
"28",9915.55,27.2808,2.95068
"28",10075.9,27.382,2.87686
"28",10238.9,27.4733,2.80444
"28",10404.5,27.5558,2.73343
"28",10572.8,27.6307,2.66382
"28",10743.8,27.6989,2.5956
"28",10917.6,27.7611,2.52878
"28",11094.2,27.818,2.46334
"28",11273.6,27.87,2.39927
"28",11455.9,27.9176,2.33657
"28",11641.2,27.9613,2.27521
"28",11829.5,28.0013,2.21519
"28",12020.8,28.038,2.1565
"28",12215.3,28.0716,2.09912
"28",12412.8,28.1024,2.04303
"28",12613.6,28.1306,1.98822
"28",12817.6,28.1564,1.93467
"28",13025,28.18,1.88237
"28",13235.6,28.2014,1.83129
"28",13449.7,28.221,1.78141
"28",13667.2,28.2388,1.73273
"28",13888.3,28.2549,1.68521
"28",14112.9,28.2694,1.63884
"28",14341.2,28.2826,1.59361
"28",14573.1,28.2943,1.54948
"28",14808.9,28.3048,1.50644
"28",15048.4,28.3141,1.46447
"28",15291.8,28.3224,1.42356
"28",15539.1,28.3296,1.38367
"28",15790.4,28.3358,1.3448
"28",16045.8,28.3412,1.30691
"28",16305.4,28.3457,1.26999
"28",16569.1,28.3494,1.23403
"28",16837.1,28.3524,1.19899
"28",17109.4,28.3547,1.16487
"28",17386.1,28.3564,1.13164
"28",17667.4,28.3575,1.09928
"28",17953.1,28.3581,1.06777
"28",18243.5,28.3581,1.0371
"28",18538.6,28.3577,1.00725
"28",18838.4,28.3568,0.978188
"28",19143.1,28.3555,0.949909
"28",19452.7,28.3539,0.922391
"28",19767.4,28.3518,0.895616
"28",20087.1,28.3495,0.869567
"28",20412,28.3468,0.844228
"28",20742.1,28.3439,0.81958
"28",21077.6,28.3407,0.795607
"28",21418.5,28.3373,0.772295
"28",21765,28.3336,0.749624
"28",22117,28.3298,0.727581
"28",22474.7,28.3257,0.70615
"28",22838.2,28.3216,0.685315
"28",23207.6,28.3172,0.665061
"28",23583,28.3127,0.645374
"28",23964.4,28.3081,0.626241
"28",24352,28.3034,0.607644
"28",24745.9,28.2986,0.589574
"28",25146.2,28.2937,0.572013
"28",25552.9,28.2888,0.554951
"28",25966.2,28.2838,0.538374
"28",26386.1,28.2787,0.522269
"28",26812.9,28.2736,0.506624
"28",27246.6,28.2684,0.491427
"28",27687.3,28.2632,0.476665
"28",28135.1,28.2581,0.462328
"28",28590.2,28.2529,0.448404
"28",29052.6,28.248,0.434882
"28",29522.5,28.2436,0.42175
"28",30000,28.2337,0.408999
"56",10,-9999,0.102582
"56",10.1617,-9999,0.107605
"56",10.3261,-9999,0.112874
"56",10.4931,-9999,0.118401
"56",10.6628,-9999,0.124198
"56",10.8353,-9999,0.13028
"56",11.0106,-9999,0.136659
"56",11.1886,-9999,0.14335
"56",11.3696,-9999,0.150369
"56",11.5535,-9999,0.157732
"56",11.7404,-9999,0.165455
"56",11.9303,-9999,0.173557
"56",12.1232,-9999,0.183338
"56",12.3193,-9999,0.194288
"56",12.5186,-9999,0.205891
"56",12.721,-9999,0.218187
"56",12.9268,-9999,0.231218
"56",13.1359,-9999,0.247615
"56",13.3483,-9999,0.265218
"56",13.5642,-9999,0.284072
"56",13.7836,-9999,0.304267
"56",14.0066,-9999,0.362677
"56",14.2331,-9999,0.420004
"56",14.4633,-9999,0.474092
"56",14.6973,-9999,0.533738
"56",14.935,-9999,0.599553
"56",15.1765,-9999,0.666927
"56",15.422,-9999,0.73096
"56",15.6714,-9999,0.693144
"56",15.9249,-9999,0.654676
"56",16.1825,-9999,0.627532
"56",16.4442,-9999,0.743404
"56",16.7102,-9999,1.51055
"56",16.9805,-9999,2.31632
"56",17.2551,-9999,5.8272
"56",17.5342,-9999,9.18758
"56",17.8178,-9999,11.0651
"56",18.106,-9999,12.1706
"56",18.3989,-9999,13.3866
"56",18.6964,-9999,16.2715
"56",18.9988,-9999,20.8311
"56",19.3061,-9999,25.5391
"56",19.6184,-9999,26.1763
"56",19.9357,-9999,26.8294
"56",20.2582,-9999,26.9725
"56",20.5858,-9999,26.6972
"56",20.9188,-9999,26.1269
"56",21.2571,-9999,24.8556
"56",21.6009,-9999,23.6461
"56",21.9503,-9999,22.4955
"56",22.3053,-9999,21.4008
"56",22.6661,-9999,20.3594
"56",23.0327,-9999,19.3687
"56",23.4053,-9999,18.4262
"56",23.7838,-9999,17.5296
"56",24.1685,-9999,16.6625
"56",24.5594,-9999,15.8365
"56",24.9566,-9999,15.0515
"56",25.3603,-9999,14.3054
"56",25.7705,-9999,13.5963
"56",26.1873,-9999,12.9224
"56",26.6109,-9999,12.2818
"56",27.0413,-9999,11.673
"56",27.4786,-9999,11.0944
"56",27.9231,-9999,10.5444
"56",28.3747,-9999,10.0018
"56",28.8337,-9999,9.47953
"56",29.3,16.4471,8.98449
"56",29.7739,16.4118,8.51529
"56",30.2555,16.361,8.07059
"56",30.7449,16.2972,7.64914
"56",31.2421,16.2223,7.24967
"56",31.7475,16.1385,6.87108
"56",32.2609,16.0473,6.51225
"56",32.7827,15.9507,6.17216
"56",33.313,15.8511,5.84984
"56",33.8518,15.7525,5.54435
"56",34.3993,15.6642,5.25481
"56",34.9557,15.5952,4.93304
"56",35.5211,15.4733,4.60153
"56",36.0956,15.326,4.29229
"56",36.6794,15.1632,4.00384
"56",37.2727,14.9892,3.73477
"56",37.8755,14.8063,3.48379
"56",38.4882,14.6162,3.24967
"56",39.1107,14.4192,3.03129
"56",39.7432,14.2124,2.82758
"56",40.3861,13.9867,2.65078
"56",41.0393,13.7788,2.50671
"56",41.7031,13.582,2.37048
"56",42.3776,13.3893,2.24165
"56",43.063,13.1988,2.11982
"56",43.7595,13.0094,2.00461
"56",44.4673,12.8201,1.89566
"56",45.1865,12.6304,1.79264
"56",45.9174,12.4395,1.69521
"56",46.66,12.2468,1.60308
"56",47.4147,12.0515,1.51596
"56",48.1816,11.8526,1.43357
"56",48.9609,11.6481,1.35565
"56",49.7528,11.4328,1.28517
"56",50.5576,11.2181,1.23309
"56",51.3753,11.0025,1.18311
"56",52.2062,10.775,1.13822
"56",53.0506,10.5511,1.11996
"56",53.9087,10.3328,1.10248
"56",54.7806,10.1173,1.09259
"56",55.6667,9.90343,1.08279
"56",56.567,9.68751,1.07307
"56",57.482,9.46682,1.06344
"56",58.4117,9.23752,1.05467
"56",59.3564,9.00202,1.05299
"56",60.3165,8.75803,1.05131
"56",61.2921,8.49452,1.05807
"56",62.2834,8.23364,1.08111
"56",63.2908,7.97118,1.10465
"56",64.3145,7.70083,1.12871
"56",65.3547,7.41884,1.15329
"56",66.4118,7.11976,1.18423
"56",67.4859,6.81304,1.22252
"56",68.5775,6.49324,1.26205
"56",69.6867,6.15469,1.30286
"56",70.8138,5.79502,1.35385
"56",71.9591,5.41993,1.41089
"56",73.123,5.02291,1.47033
"56",74.3057,4.59965,1.5354
"56",75.5076,4.14695,1.60409
"56",76.7289,3.65522,1.67585
"56",77.9699,3.12021,1.76771
"56",79.231,2.55199,1.87205
"56",80.5125,1.94112,1.98004
"56",81.8147,1.26884,2.08822
"56",83.138,0.523413,2.20232
"56",84.4827,-0.303533,2.32265
"56",85.8491,-1.25651,2.40436
"56",87.2377,-2.42703,2.47714
"56",88.6487,-3.9115,2.62019
"56",90.0825,-6.30092,2.67983
"56",91.5395,-8.68491,4.95387
"56",93.0201,-7.44126,9.15779
"56",94.5246,-7.78417,3.46252
"56",96.0535,-12.8572,4.27233
"56",97.6071,-18.3425,5.81709
"56",99.1858,-25.3014,9.46539
"56",100.79,-32.3295,17.3378
"56",102.42,-36.7988,35.0848
"56",104.077,-31.1338,48.0307
"56",105.76,-16.7618,57.2602
"56",107.471,-4.90253,58.1327
"56",109.209,2.58636,56.7582
"56",110.975,7.60516,54.9013
"56",112.77,11.1029,54.0482
"56",114.594,14.0726,56.8675
"56",116.448,24.3891,59.2316
"56",118.331,33.0949,54.9399
"56",120.245,38.4962,49.1254
"56",122.19,41.6121,43.206
"56",124.166,43.2132,38.2524
"56",126.175,44.2136,33.9584
"56",128.215,44.9841,30.1464
"56",130.289,45.2608,26.1964
"56",132.397,44.9648,22.7133
"56",134.538,44.2934,19.5972
"56",136.714,43.2137,16.9951
"56",138.925,42.2342,15.015
"56",141.172,41.5073,13.1863
"56",143.456,40.6208,11.3566
"56",145.776,39.6145,9.78092
"56",148.134,38.5811,8.399
"56",150.53,37.5278,7.20139
"56",152.964,36.4787,6.17454
"56",155.439,35.4563,5.29133
"56",157.953,34.4445,4.5232
"56",160.507,33.4428,3.88064
"56",163.103,32.4402,3.32555
"56",165.742,31.5095,3.00542
"56",168.422,30.6674,2.7161
"56",171.146,29.8982,2.48691
"56",173.915,29.1737,2.27878
"56",176.727,28.4485,2.11933
"56",179.586,27.7783,2.01565
"56",182.491,27.1356,1.95126
"56",185.442,26.5163,1.93172
"56",188.442,25.9294,1.95618
"56",191.489,25.4055,2.05346
"56",194.587,24.947,2.15559
"56",197.734,24.531,2.2589
"56",200.932,24.1441,2.36442
"56",204.182,23.7817,2.47486
"56",207.485,23.4388,2.59047
"56",210.84,23.1069,2.71217
"56",214.251,22.7953,2.8612
"56",217.716,22.5081,3.01842
"56",221.237,22.2424,3.18428
"56",224.816,21.9976,3.35926
"56",228.452,21.7713,3.53807
"56",232.147,21.5604,3.72516
"56",235.902,21.3654,3.92214
"56",239.717,21.1886,4.12954
"56",243.595,21.0323,4.3479
"56",247.535,20.9066,4.57454
"56",251.538,20.7944,4.7889
"56",255.607,20.6951,5.0133
"56",259.741,20.6137,5.24822
"56",263.942,20.5574,5.49414
"56",268.211,20.5506,5.75159
"56",272.549,20.5807,5.95964
"56",276.957,20.5977,6.14489
"56",281.437,20.6217,6.3359
"56",285.989,20.6661,6.50912
"56",290.615,20.704,6.66816
"56",295.315,20.7385,6.83109
"56",300.092,20.7802,6.99799
"56",304.945,20.8328,7.16898
"56",309.878,20.9009,7.34414
"56",314.89,21.0096,7.52358
"56",319.983,21.1348,7.64774
"56",325.158,21.2399,7.75537
"56",330.418,21.3401,7.86453
"56",335.762,21.4441,7.97523
"56",341.192,21.5579,8.08748
"56",346.711,21.7159,8.20132
"56",352.319,21.8753,8.23661
"56",358.017,21.9984,8.25766
"56",363.808,22.1041,8.27877
"56",369.692,22.2001,8.29992
"56",375.672,22.2901,8.32114
"56",381.748,22.3825,8.33827
"56",387.922,22.4646,8.3454
"56",394.197,22.5363,8.35254
"56",400.573,22.6023,8.35969
"56",407.052,22.6634,8.36685
"56",413.635,22.7205,8.374
"56",420.326,22.7743,8.38117
"56",427.124,22.8257,8.38835
"56",434.032,22.8802,8.39552
"56",441.052,22.9354,8.3901
"56",448.186,22.9773,8.37524
"56",455.435,23.0091,8.36041
"56",462.802,23.0333,8.34559
"56",470.287,23.0508,8.33081
"56",477.894,23.062,8.31606
"56",485.623,23.0674,8.30132
"56",493.478,23.0676,8.28662
"56",501.459,23.0634,8.27194
"56",509.57,23.0562,8.25728
"56",517.812,23.0473,8.24266
"56",526.187,23.0779,8.21598
"56",534.698,23.0726,8.12164
"56",543.346,23.0178,8.02838
"56",552.134,22.9356,7.93619
"56",561.065,22.8277,7.84506
"56",570.139,22.6941,7.75498
"56",579.361,22.534,7.66593
"56",588.732,22.3455,7.5779
"56",598.254,22.1161,7.49307
"56",607.93,21.8618,7.42815
"56",617.763,21.5839,7.3638
"56",627.755,21.2722,7.30001
"56",637.908,20.9212,7.23676
"56",648.226,20.5237,7.17406
"56",658.711,20.0871,7.10649
"56",669.365,19.5704,7.0158
"56",680.191,18.9535,6.92626
"56",691.193,18.224,6.83786
"56",702.372,17.3616,6.74705
"56",713.733,16.3003,6.64215
"56",725.277,14.9607,6.53888
"56",737.008,13.2144,6.43722
"56",748.928,10.7898,6.33714
"56",761.042,6.99366,6.23862
"56",773.351,-1.23942,6.14162
"56",780.1,-36.0464,6.08973
"56",780.3,-36.0387,32.0919
"56",785.859,-2.48177,32.0024
"56",798.57,7.54594,31.801
"56",811.486,12.2086,31.6009
"56",824.611,15.3487,31.4021
"56",837.949,17.7528,31.2046
"56",851.502,19.721,31.0083
"56",865.274,21.4009,30.8132
"56",879.269,22.8765,30.6193
"56",893.491,24.2016,30.4267
"56",907.943,25.4196,30.2353
"56",922.628,26.5386,30.0149
"56",937.551,27.5674,29.793
"56",952.715,28.5218,29.5728
"56",968.124,29.4164,29.3541
"56",983.783,30.2603,29.1371
"56",999.695,31.0607,28.9217
"56",1015.86,31.8235,28.7079
"56",1032.29,32.5537,28.4957
"56",1048.99,33.2555,28.285
"56",1065.96,33.9328,28.0759
"56",1083.2,34.5928,27.8683
"56",1100.72,35.2364,27.6539
"56",1118.52,35.8555,27.4321
"56",1136.61,36.4535,27.2122
"56",1155,37.0349,26.994
"56",1173.68,37.6023,26.7776
"56",1192.66,38.1582,26.5629
"56",1211.95,38.7048,26.3499
"56",1231.55,39.2445,26.1386
"56",1251.47,39.7803,25.9291
"56",1271.72,40.3155,25.7211
"56",1292.29,40.8552,25.5149
"56",1313.19,41.4079,25.3103
"56",1334.43,41.9972,25.1074
"56",1356.01,42.6608,24.814
"56",1377.94,43.2544,24.3966
"56",1400.23,43.7468,23.9862
"56",1422.88,44.2015,23.5827
"56",1445.89,44.6256,23.186
"56",1469.28,45.0252,22.796
"56",1493.04,45.4048,22.4125
"56",1517.19,45.7683,22.0355
"56",1541.73,46.1205,21.6648
"56",1566.67,46.4742,21.3003
"56",1592.01,46.82,20.9032
"56",1617.76,47.1331,20.4947
"56",1643.92,47.4136,20.0941
"56",1670.51,47.6743,19.7014
"56",1697.53,47.9178,19.3164
"56",1724.99,48.1461,18.9389
"56",1752.89,48.3609,18.5687
"56",1781.24,48.5636,18.2059
"56",1810.05,48.7554,17.85
"56",1839.32,48.9372,17.5012
"56",1869.07,49.1149,17.158
"56",1899.3,49.2814,16.8133
"56",1930.02,49.434,16.4754
"56",1961.24,49.5778,16.1444
"56",1992.96,49.7102,15.8199
"56",2025.2,49.8429,15.5102
"56",2057.95,49.9708,15.1902
"56",2091.24,50.0873,14.8756
"56",2125.06,50.1945,14.5658
"56",2159.43,50.2937,14.2614
"56",2194.36,50.3858,13.9618
"56",2229.85,50.4707,13.6668
"56",2265.92,50.5487,13.377
"56",2302.57,50.6202,13.0919
"56",2339.81,50.6853,12.8117
"56",2377.66,50.7445,12.5365
"56",2416.11,50.7978,12.2656
"56",2455.19,50.8451,11.9996
"56",2494.9,50.8876,11.7387
"56",2535.26,50.9246,11.4817
"56",2576.26,50.9561,11.2295
"56",2617.93,50.9825,10.9817
"56",2660.27,51.0045,10.7388
"56",2703.3,51.0214,10.4995
"56",2747.03,51.0334,10.265
"56",2791.46,51.0407,10.0347
"56",2836.61,51.0441,9.80897
"56",2882.49,51.0426,9.58613
"56",2929.11,51.0363,9.36838
"56",2976.48,51.0258,9.15433
"56",3024.63,51.0109,8.94429
"56",3073.55,50.9914,8.73803
"56",3123.26,50.9675,8.53562
"56",3173.78,50.939,8.33696
"56",3225.11,50.906,8.14208
"56",3277.27,50.8684,7.95075
"56",3330.28,50.8259,7.76298
"56",3384.15,50.7786,7.57878
"56",3438.88,50.7262,7.39806
"56",3494.5,50.6686,7.22064
"56",3551.02,50.6055,7.04664
"56",3608.46,50.5367,6.8759
"56",3666.82,50.4618,6.70833
"56",3726.13,50.3805,6.54405
"56",3786.4,50.2923,6.38282
"56",3847.64,50.1967,6.22461
"56",3909.87,50.093,6.06941
"56",3973.11,49.9805,5.91715
"56",4037.38,49.8584,5.7678
"56",4102.68,49.7255,5.62134
"56",4169.03,49.5806,5.47759
"56",4236.46,49.4221,5.33659
"56",4304.98,49.248,5.19832
"56",4374.62,49.0559,5.06265
"56",4445.37,48.8425,4.92952
"56",4517.27,48.6038,4.79903
"56",4590.33,48.3344,4.67103
"56",4664.58,48.0266,4.54529
"56",4740.03,47.6696,4.42211
"56",4816.69,47.2473,4.30125
"56",4894.6,46.7334,4.18269
"56",4973.77,46.0814,4.06638
"56",5054.21,45.1951,3.95224
"56",5135.96,43.8132,3.8403
"56",5219.03,40.4393,3.73058
"56",5246.9,26.8164,3.69486
"56",5247.1,26.8174,11.3018
"56",5303.44,42.131,11.0891
"56",5389.22,44.1362,10.7771
"56",5476.39,44.8272,10.474
"56",5564.97,44.634,10.1793
"56",5623.5,37.6496,9.99166
"56",5623.7,37.6535,13.7185
"56",5654.98,44.4926,13.5917
"56",5746.44,46.5402,13.2315
"56",5839.39,47.439,12.8809
"56",5933.83,47.7822,12.5394
"56",5988.7,44.8521,12.3476
"56",5988.9,44.8558,14.0776
"56",6029.81,48.2474,13.9432
"56",6127.33,49.4817,13.6314
"56",6226.44,50.2716,13.3239
"56",6327.15,50.8992,13.0205
"56",6429.48,51.4293,12.7216
"56",6533.48,51.89,12.4269
"56",6639.15,52.2971,12.1367
"56",6746.54,52.6609,11.8513
"56",6855.65,52.9885,11.5704
"56",6966.54,53.2853,11.2943
"56",7079.22,53.555,11.0228
"56",7193.72,53.8011,10.7562
"56",7310.07,54.0262,10.4945
"56",7428.31,54.2325,10.2375
"56",7548.45,54.4216,9.98525
"56",7670.54,54.5951,9.73791
"56",7794.61,54.7545,9.49546
"56",7920.68,54.9009,9.25799
"56",8048.79,55.0356,9.02501
"56",8178.98,55.1592,8.79689
"56",8311.26,55.2725,8.57343
"56",8445.69,55.3764,8.35485
"56",8582.29,55.4717,8.14094
"56",8721.11,55.5589,7.9314
"56",8862.16,55.6383,7.72653
"56",9005.5,55.7107,7.52636
"56",9151.16,55.7766,7.33034
"56",9299.17,55.8363,7.13886
"56",9449.58,55.8901,6.95164
"56",9602.42,55.9385,6.76883
"56",9757.73,55.9819,6.5902
"56",9915.55,56.0205,6.4158
"56",10075.9,56.0548,6.24546
"56",10238.9,56.0848,6.07915
"56",10404.5,56.111,5.91682
"56",10572.8,56.1335,5.75838
"56",10743.8,56.1526,5.60379
"56",10917.6,56.1684,5.45295
"56",11094.2,56.1813,5.30582
"56",11273.6,56.1913,5.16231
"56",11455.9,56.1986,5.02236
"56",11641.2,56.2035,4.88591
"56",11829.5,56.206,4.75287
"56",12020.8,56.2064,4.6232
"56",12215.3,56.2047,4.49681
"56",12412.8,56.2011,4.37364
"56",12613.6,56.1957,4.25362
"56",12817.6,56.1887,4.13669
"56",13025,56.18,4.02278
"56",13235.6,56.1699,3.91182
"56",13449.7,56.1585,3.80376
"56",13667.2,56.1457,3.69851
"56",13888.3,56.1318,3.59604
"56",14112.9,56.1167,3.49626
"56",14341.2,56.1007,3.39912
"56",14573.1,56.0836,3.30456
"56",14808.9,56.0656,3.21252
"56",15048.4,56.0468,3.12293
"56",15291.8,56.0273,3.03575
"56",15539.1,56.007,2.95091
"56",15790.4,55.986,2.86836
"56",16045.8,55.9643,2.78805
"56",16305.4,55.9421,2.70991
"56",16569.1,55.9193,2.63389
"56",16837.1,55.8961,2.55995
"56",17109.4,55.8723,2.48804
"56",17386.1,55.8481,2.41809
"56",17667.4,55.8234,2.35006
"56",17953.1,55.7984,2.28391
"56",18243.5,55.7729,2.21959
"56",18538.6,55.7471,2.15704
"56",18838.4,55.721,2.09623
"56",19143.1,55.6945,2.03711
"56",19452.7,55.6677,1.97964
"56",19767.4,55.6406,1.92377
"56",20087.1,55.6131,1.86946
"56",20412,55.5853,1.81667
"56",20742.1,55.5573,1.76536
"56",21077.6,55.5288,1.71549
"56",21418.5,55.5001,1.66703
"56",21765,55.471,1.61993
"56",22117,55.4415,1.57417
"56",22474.7,55.4117,1.5297
"56",22838.2,55.3814,1.48648
"56",23207.6,55.3507,1.4445
"56",23583,55.3195,1.40371
"56",23964.4,55.2877,1.36407
"56",24352,55.2554,1.32557
"56",24745.9,55.2224,1.28817
"56",25146.2,55.1887,1.25183
"56",25552.9,55.1543,1.21653
"56",25966.2,55.1189,1.18224
"56",26386.1,55.0826,1.14894
"56",26812.9,55.0451,1.11659
"56",27246.6,55.0064,1.08517
"56",27687.3,54.9662,1.05465
"56",28135.1,54.9244,1.02501
"56",28590.2,54.8808,0.996231
"56",29052.6,54.8351,0.968276
"56",29522.5,54.7895,0.941128
"56",30000,54.7272,0.914765
"6",10,-9999,0.806885
"6",10.1617,-9999,0.851522
"6",10.3261,-9999,0.898628
"6",10.4931,-9999,0.948341
"6",10.6628,-9999,1.0008
"6",10.8353,-9999,1.05755
"6",11.0106,-9999,1.12167
"6",11.1886,-9999,1.18968
"6",11.3696,-9999,1.26181
"6",11.5535,-9999,1.33832
"6",11.7404,-9999,1.41946
"6",11.9303,-9999,1.50553
"6",12.1232,-9999,1.58971
"6",12.3193,-9999,1.6782
"6",12.5186,-9999,1.77161
"6",12.721,-9999,1.87023
"6",12.9268,-9999,1.97433
"6",13.1359,-9999,2.08423
"6",13.3483,-9999,2.20025
"6",13.5642,-9999,2.29235
"6",13.7836,-9999,2.38287
"6",14.0066,-9999,2.47696
"6",14.2331,-9999,2.57477
"6",14.4633,-9999,2.67645
"6",14.6973,-9999,2.77114
"6",14.935,-9999,2.84605
"6",15.1765,-9999,2.92298
"6",15.422,-9999,3.00199
"6",15.6714,-9999,3.08313
"6",15.9249,-9999,3.16647
"6",16.1825,-9999,3.24213
"6",16.4442,-9999,3.28778
"6",16.7102,-9999,3.33408
"6",16.9805,-9999,3.38103
"6",17.2551,-9999,3.42863
"6",17.5342,-9999,3.47691
"6",17.8178,-9999,3.52041
"6",18.106,-9999,3.54277
"6",18.3989,-9999,3.56528
"6",18.6964,-9999,3.58793
"6",18.9988,-9999,3.61072
"6",19.3061,-9999,3.63366
